"DateTime","NIFTY 50"
"2003-11-17 00:00:00",1579.9
"2003-11-18 00:00:00",1564.4
"2003-11-19 00:00:00",1540.6
"2003-11-20 00:00:00",1522.3
"2003-11-21 00:00:00",1540.7
"2003-11-24 00:00:00",1543.9
"2003-11-25 00:00:00",1568.65
"2003-11-27 00:00:00",1598.35
"2003-11-28 00:00:00",1615.25
"2003-12-01 00:00:00",1657.65
"2003-12-02 00:00:00",1658.5
"2003-12-03 00:00:00",1670.5
"2003-12-04 00:00:00",1675.2
"2003-12-05 00:00:00",1645.8
"2003-12-08 00:00:00",1646.25
"2003-12-09 00:00:00",1675.85
"2003-12-10 00:00:00",1686.9
"2003-12-11 00:00:00",1695.4
"2003-12-12 00:00:00",1698.9
"2003-12-15 00:00:00",1723.95
"2003-12-16 00:00:00",1736.25
"2003-12-17 00:00:00",1733.25
"2003-12-18 00:00:00",1756.1
"2003-12-19 00:00:00",1778.55
"2003-12-22 00:00:00",1789.15
"2003-12-23 00:00:00",1780.3
"2003-12-24 00:00:00",1808.7
"2003-12-26 00:00:00",1837.05
"2003-12-29 00:00:00",1874.05
"2003-12-30 00:00:00",1873.25
"2003-12-31 00:00:00",1879.75
"2004-01-01 00:00:00",1912.25
"2004-01-02 00:00:00",1946.05
"2004-01-05 00:00:00",1955
"2004-01-06 00:00:00",1926.7
"2004-01-07 00:00:00",1916.75
"2004-01-08 00:00:00",1968.55
"2004-01-09 00:00:00",1971.9
"2004-01-12 00:00:00",1945.6
"2004-01-13 00:00:00",1963.6
"2004-01-14 00:00:00",1982.15
"2004-01-15 00:00:00",1944.45
"2004-01-16 00:00:00",1900.65
"2004-01-19 00:00:00",1935.35
"2004-01-20 00:00:00",1893.25
"2004-01-21 00:00:00",1824.6
"2004-01-22 00:00:00",1770.5
"2004-01-23 00:00:00",1847.55
"2004-01-27 00:00:00",1904.7
"2004-01-28 00:00:00",1863.1
"2004-01-29 00:00:00",1843.6
"2004-01-30 00:00:00",1809.75
"2004-02-03 00:00:00",1769
"2004-02-04 00:00:00",1822.2
"2004-02-05 00:00:00",1804.5
"2004-02-06 00:00:00",1833.65
"2004-02-09 00:00:00",1880.7
"2004-02-10 00:00:00",1880.75
"2004-02-11 00:00:00",1891.5
"2004-02-12 00:00:00",1885.3
"2004-02-13 00:00:00",1913.6
"2004-02-16 00:00:00",1913.55
"2004-02-17 00:00:00",1920.1
"2004-02-18 00:00:00",1916.45
"2004-02-19 00:00:00",1858.3
"2004-02-20 00:00:00",1852.65
"2004-02-23 00:00:00",1808.2
"2004-02-24 00:00:00",1821.35
"2004-02-25 00:00:00",1786.8
"2004-02-26 00:00:00",1765.8
"2004-02-27 00:00:00",1800.3
"2004-03-01 00:00:00",1852.7
"2004-03-03 00:00:00",1860.4
"2004-03-04 00:00:00",1843.85
"2004-03-05 00:00:00",1867.7
"2004-03-08 00:00:00",1885.25
"2004-03-09 00:00:00",1866.05
"2004-03-10 00:00:00",1844.35
"2004-03-11 00:00:00",1805.4
"2004-03-12 00:00:00",1812.2
"2004-03-15 00:00:00",1763.4
"2004-03-16 00:00:00",1749.35
"2004-03-17 00:00:00",1749.85
"2004-03-18 00:00:00",1716.65
"2004-03-19 00:00:00",1725.1
"2004-03-22 00:00:00",1685
"2004-03-23 00:00:00",1696.4
"2004-03-24 00:00:00",1692.1
"2004-03-25 00:00:00",1704.45
"2004-03-26 00:00:00",1747.5
"2004-03-29 00:00:00",1762.05
"2004-03-30 00:00:00",1750.15
"2004-03-31 00:00:00",1771.9
"2004-04-01 00:00:00",1819.65
"2004-04-02 00:00:00",1841.1
"2004-04-05 00:00:00",1856.6
"2004-04-06 00:00:00",1851.15
"2004-04-07 00:00:00",1848.7
"2004-04-08 00:00:00",1853.55
"2004-04-12 00:00:00",1838.2
"2004-04-13 00:00:00",1878.45
"2004-04-15 00:00:00",1861.95
"2004-04-16 00:00:00",1868.95
"2004-04-17 00:00:00",1868.1
"2004-04-19 00:00:00",1844.05
"2004-04-20 00:00:00",1844.25
"2004-04-21 00:00:00",1873.35
"2004-04-22 00:00:00",1889.55
"2004-04-23 00:00:00",1892.45
"2004-04-27 00:00:00",1817.25
"2004-04-28 00:00:00",1816.55
"2004-04-29 00:00:00",1808.95
"2004-04-30 00:00:00",1796.1
"2004-05-03 00:00:00",1766.7
"2004-05-04 00:00:00",1793.1
"2004-05-05 00:00:00",1809.9
"2004-05-06 00:00:00",1832.8
"2004-05-07 00:00:00",1804.45
"2004-05-10 00:00:00",1769.1
"2004-05-11 00:00:00",1699.45
"2004-05-12 00:00:00",1711.1
"2004-05-13 00:00:00",1717.5
"2004-05-14 00:00:00",1582.4
"2004-05-17 00:00:00",1388.75
"2004-05-18 00:00:00",1503.95
"2004-05-19 00:00:00",1567.85
"2004-05-20 00:00:00",1543.85
"2004-05-21 00:00:00",1560.2
"2004-05-24 00:00:00",1608.85
"2004-05-25 00:00:00",1606.7
"2004-05-26 00:00:00",1598.8
"2004-05-27 00:00:00",1586.4
"2004-05-28 00:00:00",1508.75
"2004-05-31 00:00:00",1483.6
"2004-06-01 00:00:00",1507.9
"2004-06-02 00:00:00",1535.2
"2004-06-03 00:00:00",1495.1
"2004-06-04 00:00:00",1521.1
"2004-06-07 00:00:00",1542.55
"2004-06-08 00:00:00",1550.55
"2004-06-09 00:00:00",1548.3
"2004-06-10 00:00:00",1544.75
"2004-06-11 00:00:00",1508.45
"2004-06-14 00:00:00",1481.35
"2004-06-15 00:00:00",1501
"2004-06-16 00:00:00",1494.75
"2004-06-17 00:00:00",1512.05
"2004-06-18 00:00:00",1491.2
"2004-06-21 00:00:00",1482
"2004-06-22 00:00:00",1474.7
"2004-06-23 00:00:00",1446.1
"2004-06-24 00:00:00",1470.75
"2004-06-25 00:00:00",1488.5
"2004-06-28 00:00:00",1514.35
"2004-06-29 00:00:00",1518.3
"2004-06-30 00:00:00",1505.6
"2004-07-01 00:00:00",1537.2
"2004-07-02 00:00:00",1537.5
"2004-07-05 00:00:00",1526.85
"2004-07-06 00:00:00",1558.25
"2004-07-07 00:00:00",1566.8
"2004-07-08 00:00:00",1518.15
"2004-07-09 00:00:00",1553.2
"2004-07-12 00:00:00",1556.95
"2004-07-13 00:00:00",1539.3
"2004-07-14 00:00:00",1522.75
"2004-07-15 00:00:00",1539.4
"2004-07-16 00:00:00",1558.8
"2004-07-19 00:00:00",1571.6
"2004-07-20 00:00:00",1566.1
"2004-07-21 00:00:00",1581.4
"2004-07-22 00:00:00",1598.1
"2004-07-23 00:00:00",1601.6
"2004-07-26 00:00:00",1618
"2004-07-27 00:00:00",1600.75
"2004-07-28 00:00:00",1594.15
"2004-07-29 00:00:00",1618.7
"2004-07-30 00:00:00",1632.3
"2004-08-02 00:00:00",1639.05
"2004-08-03 00:00:00",1630.6
"2004-08-04 00:00:00",1626.55
"2004-08-05 00:00:00",1654.95
"2004-08-06 00:00:00",1633.4
"2004-08-09 00:00:00",1642.6
"2004-08-10 00:00:00",1652.15
"2004-08-11 00:00:00",1621.6
"2004-08-12 00:00:00",1607.2
"2004-08-13 00:00:00",1598.2
"2004-08-16 00:00:00",1599.15
"2004-08-17 00:00:00",1604.35
"2004-08-18 00:00:00",1581.8
"2004-08-19 00:00:00",1609.2
"2004-08-20 00:00:00",1590.35
"2004-08-23 00:00:00",1578.2
"2004-08-24 00:00:00",1591.6
"2004-08-25 00:00:00",1595.7
"2004-08-26 00:00:00",1610.75
"2004-08-27 00:00:00",1609
"2004-08-30 00:00:00",1628.45
"2004-08-31 00:00:00",1631.75
"2004-09-01 00:00:00",1635.45
"2004-09-02 00:00:00",1629.3
"2004-09-03 00:00:00",1634.1
"2004-09-06 00:00:00",1644
"2004-09-07 00:00:00",1650.15
"2004-09-08 00:00:00",1656.25
"2004-09-09 00:00:00",1649
"2004-09-10 00:00:00",1668.75
"2004-09-13 00:00:00",1675.2
"2004-09-14 00:00:00",1685.55
"2004-09-15 00:00:00",1683.2
"2004-09-16 00:00:00",1705.7
"2004-09-17 00:00:00",1733.65
"2004-09-20 00:00:00",1728.8
"2004-09-21 00:00:00",1750.2
"2004-09-22 00:00:00",1753.9
"2004-09-23 00:00:00",1726.15
"2004-09-24 00:00:00",1722.5
"2004-09-27 00:00:00",1717.5
"2004-09-28 00:00:00",1700.25
"2004-09-29 00:00:00",1727.95
"2004-09-30 00:00:00",1745.5
"2004-10-01 00:00:00",1775.15
"2004-10-04 00:00:00",1805.65
"2004-10-05 00:00:00",1812.45
"2004-10-06 00:00:00",1794.9
"2004-10-07 00:00:00",1815.7
"2004-10-08 00:00:00",1820.2
"2004-10-09 00:00:00",1817.8
"2004-10-11 00:00:00",1807.75
"2004-10-12 00:00:00",1786.9
"2004-10-14 00:00:00",1794.75
"2004-10-15 00:00:00",1795
"2004-10-18 00:00:00",1786
"2004-10-19 00:00:00",1808.4
"2004-10-20 00:00:00",1790.05
"2004-10-21 00:00:00",1779.75
"2004-10-25 00:00:00",1757.25
"2004-10-26 00:00:00",1781.05
"2004-10-27 00:00:00",1783.85
"2004-10-28 00:00:00",1800.1
"2004-10-29 00:00:00",1786.9
"2004-11-01 00:00:00",1797.75
"2004-11-02 00:00:00",1813.7
"2004-11-03 00:00:00",1837.4
"2004-11-04 00:00:00",1834.85
"2004-11-05 00:00:00",1852.3
"2004-11-08 00:00:00",1862.8
"2004-11-09 00:00:00",1858.75
"2004-11-10 00:00:00",1876.1
"2004-11-11 00:00:00",1870.55
"2004-11-12 00:00:00",1872.95
"2004-11-16 00:00:00",1879
"2004-11-17 00:00:00",1888.65
"2004-11-18 00:00:00",1892.05
"2004-11-19 00:00:00",1872.35
"2004-11-22 00:00:00",1873.35
"2004-11-23 00:00:00",1892.6
"2004-11-24 00:00:00",1904.05
"2004-11-25 00:00:00",1901.05
"2004-11-29 00:00:00",1939.65
"2004-11-30 00:00:00",1958.8
"2004-12-01 00:00:00",1962.05
"2004-12-02 00:00:00",1999
"2004-12-03 00:00:00",1996.2
"2004-12-06 00:00:00",1993.15
"2004-12-07 00:00:00",1992.7
"2004-12-08 00:00:00",1977.95
"2004-12-09 00:00:00",1989.95
"2004-12-10 00:00:00",1969
"2004-12-13 00:00:00",1985.35
"2004-12-14 00:00:00",2006.8
"2004-12-15 00:00:00",2028.7
"2004-12-16 00:00:00",2033.2
"2004-12-17 00:00:00",2012.1
"2004-12-20 00:00:00",2026.85
"2004-12-21 00:00:00",2044.65
"2004-12-22 00:00:00",2035.35
"2004-12-23 00:00:00",2045.15
"2004-12-24 00:00:00",2062.7
"2004-12-27 00:00:00",2062.6
"2004-12-28 00:00:00",2071.35
"2004-12-29 00:00:00",2069.6
"2004-12-30 00:00:00",2059.8
"2004-12-31 00:00:00",2080.5
"2005-01-03 00:00:00",2115
"2005-01-04 00:00:00",2103.75
"2005-01-05 00:00:00",2032.2
"2005-01-06 00:00:00",1998.35
"2005-01-07 00:00:00",2015.5
"2005-01-10 00:00:00",1982
"2005-01-11 00:00:00",1952.05
"2005-01-12 00:00:00",1913.6
"2005-01-13 00:00:00",1954.55
"2005-01-14 00:00:00",1931.1
"2005-01-17 00:00:00",1932.9
"2005-01-18 00:00:00",1934.05
"2005-01-19 00:00:00",1926.65
"2005-01-20 00:00:00",1925.3
"2005-01-24 00:00:00",1909
"2005-01-25 00:00:00",1931.85
"2005-01-27 00:00:00",1955
"2005-01-28 00:00:00",2008.3
"2005-01-31 00:00:00",2057.6
"2005-02-01 00:00:00",2059.85
"2005-02-02 00:00:00",2052.25
"2005-02-03 00:00:00",2079.45
"2005-02-04 00:00:00",2077.95
"2005-02-07 00:00:00",2055.1
"2005-02-08 00:00:00",2055.15
"2005-02-09 00:00:00",2070
"2005-02-10 00:00:00",2063.35
"2005-02-11 00:00:00",2082.05
"2005-02-14 00:00:00",2098.25
"2005-02-15 00:00:00",2089.95
"2005-02-16 00:00:00",2068.8
"2005-02-17 00:00:00",2061.9
"2005-02-18 00:00:00",2055.55
"2005-02-21 00:00:00",2043.2
"2005-02-22 00:00:00",2058.4
"2005-02-23 00:00:00",2057.1
"2005-02-24 00:00:00",2055.3
"2005-02-25 00:00:00",2060.9
"2005-02-28 00:00:00",2103.25
"2005-03-01 00:00:00",2084.4
"2005-03-02 00:00:00",2093.25
"2005-03-03 00:00:00",2128.85
"2005-03-04 00:00:00",2148.15
"2005-03-07 00:00:00",2160.1
"2005-03-08 00:00:00",2168.95
"2005-03-09 00:00:00",2160.8
"2005-03-10 00:00:00",2167.4
"2005-03-11 00:00:00",2154
"2005-03-14 00:00:00",2146.35
"2005-03-15 00:00:00",2128.95
"2005-03-16 00:00:00",2125.55
"2005-03-17 00:00:00",2098.5
"2005-03-18 00:00:00",2109.15
"2005-03-21 00:00:00",2096.6
"2005-03-22 00:00:00",2061.6
"2005-03-23 00:00:00",2026.4
"2005-03-24 00:00:00",2015.4
"2005-03-28 00:00:00",2029.45
"2005-03-29 00:00:00",1983.85
"2005-03-30 00:00:00",1993.7
"2005-03-31 00:00:00",2035.65
"2005-04-01 00:00:00",2067.65
"2005-04-04 00:00:00",2063.4
"2005-04-05 00:00:00",2052.55
"2005-04-06 00:00:00",2069.3
"2005-04-07 00:00:00",2052.85
"2005-04-08 00:00:00",2031.2
"2005-04-11 00:00:00",2008.2
"2005-04-12 00:00:00",2024.95
"2005-04-13 00:00:00",2025.45
"2005-04-15 00:00:00",1956.3
"2005-04-18 00:00:00",1927.8
"2005-04-19 00:00:00",1909.4
"2005-04-20 00:00:00",1929.7
"2005-04-21 00:00:00",1948.55
"2005-04-22 00:00:00",1967.35
"2005-04-25 00:00:00",1970.95
"2005-04-26 00:00:00",1957.1
"2005-04-27 00:00:00",1935.4
"2005-04-28 00:00:00",1941.3
"2005-04-29 00:00:00",1902.5
"2005-05-02 00:00:00",1916.75
"2005-05-03 00:00:00",1920.7
"2005-05-04 00:00:00",1942.6
"2005-05-05 00:00:00",1963.3
"2005-05-06 00:00:00",1977.5
"2005-05-09 00:00:00",2000.75
"2005-05-10 00:00:00",1994.3
"2005-05-11 00:00:00",1985.95
"2005-05-12 00:00:00",1993.15
"2005-05-13 00:00:00",1988.3
"2005-05-16 00:00:00",2012.6
"2005-05-17 00:00:00",1990.8
"2005-05-18 00:00:00",1982.75
"2005-05-19 00:00:00",1990.85
"2005-05-20 00:00:00",1992.4
"2005-05-23 00:00:00",2013.9
"2005-05-24 00:00:00",2028.6
"2005-05-25 00:00:00",2043.85
"2005-05-26 00:00:00",2074.7
"2005-05-27 00:00:00",2076.4
"2005-05-30 00:00:00",2072.4
"2005-05-31 00:00:00",2087.55
"2005-06-01 00:00:00",2087.55
"2005-06-02 00:00:00",2064.65
"2005-06-03 00:00:00",2094.25
"2005-06-04 00:00:00",2092.35
"2005-06-06 00:00:00",2092.8
"2005-06-07 00:00:00",2098.15
"2005-06-08 00:00:00",2112.4
"2005-06-09 00:00:00",2103.2
"2005-06-10 00:00:00",2090.6
"2005-06-13 00:00:00",2102.75
"2005-06-14 00:00:00",2112.35
"2005-06-15 00:00:00",2128.65
"2005-06-16 00:00:00",2123.7
"2005-06-17 00:00:00",2123.4
"2005-06-20 00:00:00",2144.35
"2005-06-21 00:00:00",2170
"2005-06-22 00:00:00",2187.35
"2005-06-23 00:00:00",2183.85
"2005-06-24 00:00:00",2194.35
"2005-06-27 00:00:00",2199.8
"2005-06-28 00:00:00",2169.85
"2005-06-29 00:00:00",2191.65
"2005-06-30 00:00:00",2220.6
"2005-07-01 00:00:00",2211.9
"2005-07-04 00:00:00",2230.65
"2005-07-05 00:00:00",2210.75
"2005-07-06 00:00:00",2228.2
"2005-07-07 00:00:00",2179.4
"2005-07-08 00:00:00",2196.2
"2005-07-11 00:00:00",2218.85
"2005-07-12 00:00:00",2220.8
"2005-07-13 00:00:00",2204.05
"2005-07-14 00:00:00",2185.1
"2005-07-15 00:00:00",2212.55
"2005-07-18 00:00:00",2234
"2005-07-19 00:00:00",2237.3
"2005-07-20 00:00:00",2241.9
"2005-07-21 00:00:00",2230.5
"2005-07-22 00:00:00",2265.6
"2005-07-25 00:00:00",2291.75
"2005-07-26 00:00:00",2303.15
"2005-07-27 00:00:00",2319.1
"2005-07-29 00:00:00",2312.3
"2005-08-01 00:00:00",2318.05
"2005-08-02 00:00:00",2353.65
"2005-08-03 00:00:00",2357
"2005-08-04 00:00:00",2367.8
"2005-08-05 00:00:00",2361.2
"2005-08-08 00:00:00",2324.4
"2005-08-09 00:00:00",2318.7
"2005-08-10 00:00:00",2360.15
"2005-08-11 00:00:00",2380.9
"2005-08-12 00:00:00",2361.55
"2005-08-16 00:00:00",2369.8
"2005-08-17 00:00:00",2403.15
"2005-08-18 00:00:00",2388.45
"2005-08-19 00:00:00",2383.45
"2005-08-22 00:00:00",2367.85
"2005-08-23 00:00:00",2326.1
"2005-08-24 00:00:00",2322.5
"2005-08-25 00:00:00",2354.55
"2005-08-26 00:00:00",2357.05
"2005-08-29 00:00:00",2337.65
"2005-08-30 00:00:00",2367.75
"2005-08-31 00:00:00",2384.65
"2005-09-01 00:00:00",2405.75
"2005-09-02 00:00:00",2415.8
"2005-09-05 00:00:00",2422.95
"2005-09-06 00:00:00",2428.65
"2005-09-08 00:00:00",2454.45
"2005-09-09 00:00:00",2455.45
"2005-09-12 00:00:00",2484.15
"2005-09-13 00:00:00",2500.35
"2005-09-14 00:00:00",2492.45
"2005-09-15 00:00:00",2523.95
"2005-09-16 00:00:00",2552.35
"2005-09-19 00:00:00",2567.1
"2005-09-20 00:00:00",2578
"2005-09-21 00:00:00",2567.3
"2005-09-22 00:00:00",2476.5
"2005-09-23 00:00:00",2477.75
"2005-09-26 00:00:00",2557.35
"2005-09-27 00:00:00",2574.85
"2005-09-28 00:00:00",2598.05
"2005-09-29 00:00:00",2611.2
"2005-09-30 00:00:00",2601.4
"2005-10-03 00:00:00",2630.05
"2005-10-04 00:00:00",2663.35
"2005-10-05 00:00:00",2644.4
"2005-10-06 00:00:00",2579.15
"2005-10-07 00:00:00",2574.05
"2005-10-10 00:00:00",2566.85
"2005-10-11 00:00:00",2589.55
"2005-10-13 00:00:00",2537.3
"2005-10-14 00:00:00",2484.4
"2005-10-17 00:00:00",2485.15
"2005-10-18 00:00:00",2468.2
"2005-10-19 00:00:00",2412.45
"2005-10-20 00:00:00",2395.45
"2005-10-21 00:00:00",2443.75
"2005-10-24 00:00:00",2394.85
"2005-10-25 00:00:00",2418.2
"2005-10-26 00:00:00",2408.5
"2005-10-27 00:00:00",2352.9
"2005-10-28 00:00:00",2316.05
"2005-10-31 00:00:00",2370.95
"2005-11-01 00:00:00",2386.75
"2005-11-02 00:00:00",2419.05
"2005-11-07 00:00:00",2461.6
"2005-11-08 00:00:00",2492.65
"2005-11-09 00:00:00",2489.1
"2005-11-10 00:00:00",2500.7
"2005-11-11 00:00:00",2548.65
"2005-11-14 00:00:00",2558.7
"2005-11-16 00:00:00",2582.75
"2005-11-17 00:00:00",2603.95
"2005-11-18 00:00:00",2620.05
"2005-11-21 00:00:00",2602.5
"2005-11-22 00:00:00",2572.85
"2005-11-23 00:00:00",2608.6
"2005-11-24 00:00:00",2635
"2005-11-25 00:00:00",2664.3
"2005-11-26 00:00:00",2683.45
"2005-11-28 00:00:00",2712
"2005-11-29 00:00:00",2698.3
"2005-11-30 00:00:00",2652.25
"2005-12-01 00:00:00",2698.95
"2005-12-02 00:00:00",2697.95
"2005-12-05 00:00:00",2660.5
"2005-12-06 00:00:00",2662.3
"2005-12-07 00:00:00",2693
"2005-12-08 00:00:00",2706.7
"2005-12-09 00:00:00",2756.45
"2005-12-12 00:00:00",2776.2
"2005-12-13 00:00:00",2812.3
"2005-12-14 00:00:00",2804.55
"2005-12-15 00:00:00",2778.55
"2005-12-16 00:00:00",2810.15
"2005-12-19 00:00:00",2842.6
"2005-12-20 00:00:00",2826.2
"2005-12-21 00:00:00",2822.9
"2005-12-22 00:00:00",2835.25
"2005-12-23 00:00:00",2804.85
"2005-12-26 00:00:00",2749.6
"2005-12-27 00:00:00",2805.9
"2005-12-28 00:00:00",2794.05
"2005-12-29 00:00:00",2821.95
"2005-12-30 00:00:00",2836.55
"2006-01-02 00:00:00",2835.95
"2006-01-03 00:00:00",2883.35
"2006-01-04 00:00:00",2904.4
"2006-01-05 00:00:00",2899.85
"2006-01-06 00:00:00",2914
"2006-01-09 00:00:00",2910.1
"2006-01-10 00:00:00",2870.8
"2006-01-12 00:00:00",2850.7
"2006-01-13 00:00:00",2850.55
"2006-01-16 00:00:00",2833.1
"2006-01-17 00:00:00",2829.1
"2006-01-18 00:00:00",2809.2
"2006-01-19 00:00:00",2870.85
"2006-01-20 00:00:00",2900.95
"2006-01-23 00:00:00",2884.05
"2006-01-24 00:00:00",2908
"2006-01-25 00:00:00",2940.35
"2006-01-27 00:00:00",2982.75
"2006-01-30 00:00:00",2974.5
"2006-01-31 00:00:00",3001.1
"2006-02-01 00:00:00",2971.55
"2006-02-02 00:00:00",2967.45
"2006-02-03 00:00:00",2940.6
"2006-02-06 00:00:00",3000.45
"2006-02-07 00:00:00",3020.1
"2006-02-08 00:00:00",3008.95
"2006-02-10 00:00:00",3027.55
"2006-02-13 00:00:00",3041.15
"2006-02-14 00:00:00",3017.55
"2006-02-15 00:00:00",3022.2
"2006-02-16 00:00:00",3021.6
"2006-02-17 00:00:00",2981.5
"2006-02-20 00:00:00",3005.85
"2006-02-21 00:00:00",3035.5
"2006-02-22 00:00:00",3050.8
"2006-02-23 00:00:00",3062.1
"2006-02-24 00:00:00",3050.05
"2006-02-27 00:00:00",3067.45
"2006-02-28 00:00:00",3074.7
"2006-03-01 00:00:00",3123.1
"2006-03-02 00:00:00",3150.7
"2006-03-03 00:00:00",3147.35
"2006-03-06 00:00:00",3190.4
"2006-03-07 00:00:00",3182.8
"2006-03-08 00:00:00",3116.7
"2006-03-09 00:00:00",3129.1
"2006-03-10 00:00:00",3183.9
"2006-03-13 00:00:00",3202.65
"2006-03-14 00:00:00",3195.35
"2006-03-16 00:00:00",3226.6
"2006-03-17 00:00:00",3234.05
"2006-03-20 00:00:00",3265.65
"2006-03-21 00:00:00",3262.3
"2006-03-22 00:00:00",3240.15
"2006-03-23 00:00:00",3247.15
"2006-03-24 00:00:00",3279.8
"2006-03-27 00:00:00",3321.65
"2006-03-28 00:00:00",3325
"2006-03-29 00:00:00",3354.2
"2006-03-30 00:00:00",3418.95
"2006-03-31 00:00:00",3402.55
"2006-04-03 00:00:00",3473.3
"2006-04-04 00:00:00",3483.15
"2006-04-05 00:00:00",3510.9
"2006-04-07 00:00:00",3454.8
"2006-04-10 00:00:00",3478.45
"2006-04-12 00:00:00",3380
"2006-04-13 00:00:00",3345.5
"2006-04-17 00:00:00",3425.15
"2006-04-18 00:00:00",3518.1
"2006-04-19 00:00:00",3535.85
"2006-04-20 00:00:00",3573.5
"2006-04-21 00:00:00",3573.05
"2006-04-24 00:00:00",3548.9
"2006-04-25 00:00:00",3462.65
"2006-04-26 00:00:00",3555.75
"2006-04-27 00:00:00",3508.1
"2006-04-28 00:00:00",3508.35
"2006-04-29 00:00:00",3557.6
"2006-05-02 00:00:00",3605.45
"2006-05-03 00:00:00",3634.25
"2006-05-04 00:00:00",3648.4
"2006-05-05 00:00:00",3663.95
"2006-05-08 00:00:00",3693.15
"2006-05-09 00:00:00",3720.55
"2006-05-10 00:00:00",3754.25
"2006-05-11 00:00:00",3701.05
"2006-05-12 00:00:00",3650.05
"2006-05-15 00:00:00",3502.95
"2006-05-16 00:00:00",3523.3
"2006-05-17 00:00:00",3635.1
"2006-05-18 00:00:00",3388.9
"2006-05-19 00:00:00",3246.9
"2006-05-22 00:00:00",3081.35
"2006-05-23 00:00:00",3199.35
"2006-05-24 00:00:00",3115.55
"2006-05-25 00:00:00",3177.7
"2006-05-26 00:00:00",3209.6
"2006-05-29 00:00:00",3214.9
"2006-05-30 00:00:00",3185.3
"2006-05-31 00:00:00",3071.05
"2006-06-01 00:00:00",2962.25
"2006-06-02 00:00:00",3091.35
"2006-06-05 00:00:00",3016.65
"2006-06-06 00:00:00",2937.3
"2006-06-07 00:00:00",2860.45
"2006-06-08 00:00:00",2724.35
"2006-06-09 00:00:00",2866.3
"2006-06-12 00:00:00",2776.85
"2006-06-13 00:00:00",2663.3
"2006-06-14 00:00:00",2632.8
"2006-06-15 00:00:00",2798.8
"2006-06-16 00:00:00",2890.35
"2006-06-19 00:00:00",2916.9
"2006-06-20 00:00:00",2861.3
"2006-06-21 00:00:00",2923.45
"2006-06-22 00:00:00",2994.75
"2006-06-23 00:00:00",3042.7
"2006-06-25 00:00:00",3050.3
"2006-06-26 00:00:00",2943.2
"2006-06-27 00:00:00",2982.45
"2006-06-28 00:00:00",2981.1
"2006-06-29 00:00:00",2997.9
"2006-06-30 00:00:00",3128.2
"2006-07-03 00:00:00",3150.95
"2006-07-04 00:00:00",3138.65
"2006-07-05 00:00:00",3197.1
"2006-07-06 00:00:00",3156.4
"2006-07-07 00:00:00",3075.85
"2006-07-10 00:00:00",3142
"2006-07-11 00:00:00",3116.15
"2006-07-12 00:00:00",3195.9
"2006-07-13 00:00:00",3169.3
"2006-07-14 00:00:00",3123.35
"2006-07-17 00:00:00",3007.55
"2006-07-18 00:00:00",2993.65
"2006-07-19 00:00:00",2932.75
"2006-07-20 00:00:00",3023.05
"2006-07-21 00:00:00",2945
"2006-07-24 00:00:00",2985.85
"2006-07-25 00:00:00",3040.5
"2006-07-26 00:00:00",3110.15
"2006-07-27 00:00:00",3156.15
"2006-07-28 00:00:00",3130.8
"2006-07-31 00:00:00",3143.2
"2006-08-01 00:00:00",3147.8
"2006-08-02 00:00:00",3182.1
"2006-08-03 00:00:00",3190
"2006-08-04 00:00:00",3176.75
"2006-08-07 00:00:00",3151.1
"2006-08-08 00:00:00",3212.4
"2006-08-09 00:00:00",3254.6
"2006-08-10 00:00:00",3260.1
"2006-08-11 00:00:00",3274.35
"2006-08-14 00:00:00",3313.1
"2006-08-16 00:00:00",3356.05
"2006-08-17 00:00:00",3353.9
"2006-08-18 00:00:00",3356.75
"2006-08-21 00:00:00",3366
"2006-08-22 00:00:00",3364.6
"2006-08-23 00:00:00",3335.8
"2006-08-24 00:00:00",3370.4
"2006-08-25 00:00:00",3385.95
"2006-08-28 00:00:00",3401.1
"2006-08-29 00:00:00",3425.7
"2006-08-30 00:00:00",3430.35
"2006-08-31 00:00:00",3413.9
"2006-09-01 00:00:00",3435.45
"2006-09-04 00:00:00",3476.85
"2006-09-05 00:00:00",3473.75
"2006-09-06 00:00:00",3477.25
"2006-09-07 00:00:00",3454.55
"2006-09-08 00:00:00",3471.45
"2006-09-11 00:00:00",3366.15
"2006-09-12 00:00:00",3389.9
"2006-09-13 00:00:00",3454.55
"2006-09-14 00:00:00",3471.6
"2006-09-15 00:00:00",3478.6
"2006-09-18 00:00:00",3492.75
"2006-09-19 00:00:00",3457.35
"2006-09-20 00:00:00",3502.8
"2006-09-21 00:00:00",3553.05
"2006-09-22 00:00:00",3544.05
"2006-09-25 00:00:00",3523.45
"2006-09-26 00:00:00",3571.75
"2006-09-27 00:00:00",3579.3
"2006-09-28 00:00:00",3571.75
"2006-09-29 00:00:00",3588.4
"2006-10-03 00:00:00",3569.6
"2006-10-04 00:00:00",3515.35
"2006-10-05 00:00:00",3564.9
"2006-10-06 00:00:00",3569.7
"2006-10-09 00:00:00",3567.15
"2006-10-10 00:00:00",3571.05
"2006-10-11 00:00:00",3558.55
"2006-10-12 00:00:00",3621.05
"2006-10-13 00:00:00",3676.05
"2006-10-16 00:00:00",3723.95
"2006-10-17 00:00:00",3715
"2006-10-18 00:00:00",3710.65
"2006-10-19 00:00:00",3677.8
"2006-10-20 00:00:00",3676.85
"2006-10-21 00:00:00",3683.5
